reviewId,userName,content,score,thumbsUpCount,at,appVersion,category,model_used,sub_cluster,theme
7938a77d-8b79-43d2-9213-165a3d0d8902,Prerna,"worst app i have used , damaged and wrong items delivered and no accountability of that unconvince caused by them every time worst customer support and service contact me if any one from the team get this",1,0,2026-08-29 06:26:43,4.115.1,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
c79d5bd9-7ee7-4ae0-9c6c-771c479aa86c,Mark De Souza,do not use or download the app as the delivery partner doesn't check the ordered items before collecting the order from the restaurant this has happened multiple times to me n after two times Swiggy doesn't take any responsibility for it and just say they can't help you in any way may it be by a redelivery or refund,1,1,2026-08-29 06:26:38,4.115.1,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
0344fbf5-165d-44ab-8606-40168af7375a,Garv Kumar,the delivery service was too slow 😔 and offers are minimal,1,0,2026-08-29 06:01:41,4.102.3,delivery_problem,rule_based_v2,1,Delivery delays attributed to slow/unavailable delivery partners
15e5e392-bef8-4c8d-b07b-decdfcc87fbe,Piyush Dhasal,order received post one hour while ordering it was shown 30-35 mins delivery. it took 20 mins to contact Swiggy live agent as bot was wasting so much time . pizza delivered after hour was cold,1,0,2026-08-29 06:00:39,4.115.1,delivery_problem,rule_based_v2,1,Delivery delays attributed to slow/unavailable delivery partners
d7099717-a0be-4a63-bd9e-b2ae825c1dab,mahesh sonwane,this company is running a parallel fraud known as toing,1,0,2026-08-29 05:21:57,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
e883de48-4af8-48e4-b82f-71fa6ed6d444,Somesh Pathak,"if I have to write emails everytime I have an issue, what's the point of this comments section. and of course the same with the customer service, they've outsourced the customer support (chat and call) so nobody bears any responsibility for any issue at all. they will apologize for 2 hours while the order is delayed and then when the order is delivered after a long delay, they will claim that they solved the issue while on chat. i think they deliberately designed the system to ragebait customers",1,0,2026-08-29 05:01:30,4.115.1,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
6b2a7bab-ba14-4f94-9d2f-0cb34da6d4cb,Manish Jain,"🚨 “JAIN” MEANS JAIN — NOT JUST A LABEL! 🚨 Today, restaurants list food as “Jain”, yet customers receive food containing underground/root vegetables, which many Jains strictly avoid as part of their religious practice. ⚖️ Under the Consumer Protection Act, 2019 and E-Commerce Rules, 2020, accurate representation matters. 🙏 Aggregators & restaurants must ensure that “Jain Food” genuinely meets the stated Jain requirements. Faith is not a food preference. Respect it. Verify it. Deliver it. #Jain",1,0,2026-08-29 04:27:43,4.52.3,delivery_problem,rule_based_v2,4,Restaurant/delivery network unable to fulfill orders on time
098ee698-8437-4264-87d6-326aa6311364,Jagdish Thakur,"Swiggy shows the fake reviews about some third class restaurants and hotels. Even though the food is not good and not tasty, they still have a rating of 4.5 above.",1,0,2026-08-29 04:19:29,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
09e58a94-2370-4f1e-b00e-727eb95a2d58,Chandra Kant Sharma,order cancel without any intimation no proof of refund.,1,0,2026-08-29 02:41:32,4.115.1,delivery_problem,rule_based_v2,3,"Order cancellation friction (no cancel option, payment method issues)"
eedd20d6-ba4e-4dff-8ae1-29aa57fce1eb,Priyanshi Mishra,"Terrible delivery service and experience. I ordered by mistake and tried to cancel immediately, but the system wouldn't let me. When the driver arrived, they pressured me into accepting the package anyway because of their own request. It is incredibly frustrating and irritating that you cannot cancel an order.",1,1,2026-08-28 23:38:38,4.115.1,delivery_problem,rule_based_v2,3,"Order cancellation friction (no cancel option, payment method issues)"
85118518-9aaf-40e2-81d1-a151d9e8aeb8,Kanishka,night servicing is very low,1,0,2026-08-28 21:44:31,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
3d67f435-f069-4189-87e0-3b531d85f5e7,ABHISHEK SINGH,"worst delivery app , no help from customer care no solution",1,0,2026-08-28 21:18:24,4.115.1,delivery_problem,rule_based_v2,1,Delivery delays attributed to slow/unavailable delivery partners
4d8845bb-ad84-4c7c-b3de-4e62fde92c10,Sathees Narayanan,pathetic service. agent has disconnected the call while speaking he's not even listening what i am saying. agent name is Sadab Ali,1,0,2026-08-28 21:10:10,4.113.4,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
59cf9b80-7d23-4fcb-bfd0-06f3c8367a65,Nishant Kumar,"Worst experince. They neither delivered order, nor canceled it. There was no cancellation option also. After chatting with their bot, order got canceled without any refund. Their customer care are we can not do anything. After, multiple mails asking for details, they said read the Policy, we cannot refund without any justification. I wrote multiple emails and on reply they gave a generic statement.",1,1,2026-08-28 20:38:54,4.115.1,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
293ea2a7-1e11-4358-a34f-d12552fdce59,Raghunath Reddy Edula,one of the most and unreliable that they are supporting the restaurents to commit frauds and if we ordered an item and the item was wrong they request all the proofs and do not produce any answer for the error and tell us to Waite for 6 hours does this helps us or the restaurents and now thinking to switch to another platform and this was caused buy the swiggy it's self I thought that the swiggy is only to benefit the merchant but not the customer,1,0,2026-08-28 20:13:28,4.115.1,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
bfc6a2fd-fbac-4078-9c33-94d5aefe89ad,Vagish Pandey,All dispute resolution is through bots. It is now time to stop using Swiggy. overpriced food delivered cold and no resolution of any customer complaints.,1,0,2026-08-28 20:12:10,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
097fa099-c57f-4b61-ba61-03d451232b83,KUMAR SAURAV,The worst service I have received in the last 3 months. The executive is not ready to answer what you are asking they will reply what they are thinking no matter what you are asking. same with the senior supervisor they will reply sorry apologies. nothing else,1,0,2026-08-28 19:56:15,4.115.1,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
486b779e-69e9-40b6-8da8-686c23cc5d60,Ahmad Vhora,plz not order sada huva khana chahiye tabhi order kare or support me bhi bat nahi karte,1,0,2026-08-28 19:27:54,4.115.1,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
27959426-4eb3-4d8d-8622-f7417e519f07,Girivaru Tarun,not responsible to take trusted partners who run away with your food,1,0,2026-08-28 19:19:18,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
8eacd830-687a-4063-8608-e714177786cc,Ashish Sahrawat,इनके डिलीवर पार्टनर खुद ही खाना खा जाते हैं रास्ते में,1,0,2026-08-28 19:06:11,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
c156a399-1c55-47ee-8367-43027ba86f09,Rilkar Parth,"it used to be one of great but now it sucks. My order was assigned to some other partner. I had to call him to inform him that he has been assigned. AI bot chat is just a waste of your time, sanity. Rohan on chat mocked me, tried to threaten me by saying he will let supervisor call me also he said that he will distribute ₹51 refund amount with his Boss, Senior, TL, and manager. What a stupid support. Delayed my order for nothing then wasted my time for fun. These guys, I'll email everything :(",1,0,2026-08-28 19:00:19,4.115.1,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
2be509fc-b07a-4edd-be9a-357e49a2b7e7,Meena Kunchavarapu,veryyyyyyyyyyyyyyyyyyyyy badddddddddddddddddd waste of money,1,0,2026-08-28 18:51:13,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
5e9dfe2b-fc7c-4b20-9e24-e31446baf767,Ramesh Maherwal,swiggy app dirty app,1,0,2026-08-28 18:41:51,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
3b81d029-d6f2-4a3a-a9e0-060fa1bdace7,Ankur Garg,No resolution for delayed or damaged orders. Won't be ordering again.,1,0,2026-08-28 18:38:07,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
032f5577-a96a-4b38-920b-ab7cdb3c5aaa,Gurmeet Singh Gaidu,your riders are slow and ask for extra money,1,0,2026-08-28 18:33:38,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
42defc5b-468d-40e8-a580-ce3fe9291d59,Ayush Kumar,esa hota hai ky wait karwa k bolte hai ki maal khattam ho gya paise v jada do or saman v mile,1,0,2026-08-28 18:32:17,4.115.0,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
7e485a77-0f45-4820-b964-80a1cc3ba7e1,Yash Kumar,"Very disappointing Instamart experience. Yesterday, Noice Kaju Katli 200g was showing for ₹39 on my nearby Instamart. I tried ordering, but the assigned store was closed. I then checked from another location covered by a different store, where the same product was ₹199 and sold out. Today, my nearby store is open, but the ₹39 offer has disappeared and it's no longer available at that price. I understand prices can vary by store, but this feels extremely misleading and still no response",1,2,2026-08-28 18:31:19,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
415e8b9c-0f4a-4217-91b5-2b1e7a87a985,Tanmay Mangla,very bad experciance i faced,1,0,2026-08-28 18:25:41,,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
f1afddb2-571f-42a2-aa17-09ae193f70ff,Apurva Gourha,such a waste app orders get cancelled anytime pack gets misxed up not at all professionals don't know how to handle orders,1,0,2026-08-28 18:25:23,4.115.0,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
199f5e89-cba1-410c-b016-158330da6693,Dhiren Chheda,It's the worst app with equally worst AI assistance and no human support. Delivery partner is picking the order and not delivering for 30-35 mins despite of calling multiple times. No formal complaint section available in app. AI support is even worst it has standard prefix answer irrespective of what question you asked. No support to register a complaint and no option to cancel the cold meal as order delivered after 1.5 hrs of ordering from a restaurant which is 1.9 kms away. U r at their mercy,1,0,2026-08-28 18:18:35,,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
30e12421-92d7-4fe6-b15a-77c56c5062bc,vijay bhaskar,"ZOMATO is 10000times best then swiggy, swiggy customer support is worst, i placed an order using lazypay because. Of no money, than the item i ordered went out of stock, i contacted customer support. There reply is very very fast... 1 word for every 10 mins aftr a long wait n investigation aftr 1 hr they found that the item is out of stock, dumb fellows, and they refunded my money and it will be credited within 2hrs 9:30pm to 10:30 they found tht out of stock worst worst worstworst worst worst",1,1,2026-08-28 18:14:58,4.115.1,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
046ae4b7-c50b-4e3d-a964-d004542f0104,Sanjay Yadav,"bhai gatiya service hai ,order kiya the ek ghanta wait kiya ,show ho raha hai apke room par agaya hai , delivery boy ko call kiya bolta hai bhai apka order abhi bana hi nhi hai ,thanda ho gaya pehle wala aap cancel,kardo aur ye Swigg wale show kar rhe hai order reached your doorstep",1,0,2026-08-28 18:07:18,,delivery_problem,rule_based_v2,3,"Order cancellation friction (no cancel option, payment method issues)"
b1917550-8c4b-4c95-b455-3219d5206e41,vicky chauhan,3rd Class App.. They Scammed us for 2000 rupees food delivery..,1,0,2026-08-28 18:02:25,4.115.1,delivery_problem,rule_based_v2,1,Delivery delays attributed to slow/unavailable delivery partners
dfacb824-8f10-4cd9-91de-1cf49ee8a712,Komal Dhayagave,bad delivery the cold drink spilled bad packing,1,0,2026-08-28 18:01:25,4.114.2,delivery_problem,rule_based_v2,1,Delivery delays attributed to slow/unavailable delivery partners
75c43bb7-7f09-4c00-b6ae-efafc2f45e5f,Act,"the worst app. the worst service. the worst delivery partners. why don't you close your business, because our life would be easier without your existence.",1,0,2026-08-28 17:51:03,,delivery_problem,rule_based_v2,1,Delivery delays attributed to slow/unavailable delivery partners
88e1ade8-0722-4b23-b06a-7be58d49f1aa,Shreeti Chakraborthy,did not connect with restaurant. the order was getting so delayed,2,0,2026-08-28 17:45:52,4.115.1,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
ab7e72ea-7f4b-4787-912a-c5aedeb4967d,Ashish Kumar,mane chicken popcorn oder Kiya tha jisme chicken bs 2 pice tha or baki kurkura tha medium oder Kiya tha mane but I think ki mujhe regular bhi recieve nhi hua,1,0,2026-08-28 17:44:28,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
68ce89fd-0ed1-4b6e-aeb6-0b5f15dce244,Mohd Amir,ghatiya service. Kai tarah ke charges lene ke baad bhi 2 ghante me delevery dete hai.,1,0,2026-08-28 17:38:47,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
30e4e69c-bfd8-4401-85a4-2053de258cf3,gaurav mishra,Worst experience!! I ordered food on train and i didn't received my food... Its been a week my issue is not resolved and swiggy team says they cant compensate me for the food which i ordered and didn't recieved. It is absoulutely shambolic and utterly shameful for a company which earns millions from people but will not compensate for the food which I didn' t receive,1,0,2026-08-28 17:27:10,,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
4b5f6833-9cdb-4942-9cfb-3cfc62c73acb,bablu kumar dhakad,i faced issue with Swiggy app order not trace when i trace order app gone closed i try many time but same problem and more time taken for delivering order than show expected,1,0,2026-08-28 17:07:33,,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
7d973630-55dc-4c81-9452-2c6d7b2bf9d2,Shailesh Meshram,Very poor service I was waiting for and the pick up boy was also reached at the restaurant but he didn't pick up the order till 30 minutes so I called the agent and he put my call on hold for a long time and after that he cancelled my order.,1,0,2026-08-28 16:37:13,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
9f30a9ad-f89a-419b-8207-3bf8e72ca260,Shrishti Kumari,Bad Cancellation Policy,1,0,2026-08-28 16:33:44,4.114.2,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
6b8d5e6c-15d4-42f6-801e-4d6ede297d0b,Ankur Agrawal,"ordered sweets from Anand Sweets today... boxes had less than ordered quantity and somebody had opened the boxes and taken few prices from each box. When I reached out to Swiggy team with photos, the response was they will give a coupon for missing sweets pieces. it shows Swiggy takes food hygiene and safety so lightly. I understand mistakes can happen but both Swiggy and anand sweets need to own these and take accountability. these large corporates just take the Indian customers for granted",1,0,2026-08-28 16:30:29,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
b1b971c0-a8ed-45b6-ae43-70f666c7c7e7,Vijesh Chawla,"worse service, unwanted cancellation, no timely delivery 👎👎👎👎",1,0,2026-08-28 16:15:37,4.115.1,delivery_problem,rule_based_v2,1,Delivery delays attributed to slow/unavailable delivery partners
19debc38-ea42-46c1-bce3-40e8c93550d5,George Francis,"Not trustworthy delivery, Laggy app and UI, Lack basic features and Absolutely useless Customer Support which helps Delivery partners to run away with your food. Edit: I am not going to share anything. you guys got my X account suspended for reporting this theft.",1,0,2026-08-28 16:15:19,4.115.1,delivery_problem,rule_based_v2,1,Delivery delays attributed to slow/unavailable delivery partners
8c28651d-cfef-4ce8-9717-20b03bde7e37,Manish Parmar,very very bad service Swiggy,1,0,2026-08-28 16:15:13,4.101.2,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
421c0226-78f2-4553-a832-c65c9e359950,Surendra Singh,price high other platforms,2,0,2026-08-28 16:09:26,4.115.1,delivery_problem,rule_based_v2,3,"Order cancellation friction (no cancel option, payment method issues)"
fe768131-915f-443b-afd8-a675a091f13a,Varalakshmi Peddinti,this is a wast app it don't have cash on delivery,1,0,2026-08-28 16:07:22,4.114.2,delivery_problem,rule_based_v2,3,"Order cancellation friction (no cancel option, payment method issues)"
1dbf19f1-8699-45fc-99fc-799e0b01eea1,Sudeepa,worst experience with misplaced deliveries,1,0,2026-08-28 16:07:06,,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
0e54f665-07bd-43b0-bbb2-237d9e935572,Ashutosh,always had bad experience delay order everytime zomato is best than u,1,0,2026-08-28 16:02:32,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
565eb0db-dda7-49e9-9848-4cfb12be00f3,vatsal anand,"I ordered Paneer Hara Bhara Kebab but I got a slightly different Kebab. Apart from that, the restaurant didn't send green chutney and onions/ salad which are a standard accompaniment of Tandoor and Kebab items. When I contacted customer care I was told that I'll be contacted by the Swiggy team within 6-8 hours, but it's been 4 days and I haven't got any response or call.",1,0,2026-08-28 16:02:00,4.115.1,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
f7b26bc0-2bb7-45d3-9ed6-90177bc14642,Pushpraj Singh Rajawat,"Any festival, they'll increase the cost.. the modern looteras ... Boycott",1,0,2026-08-28 15:55:28,4.115.1,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
a9a5536c-9e6c-4ac9-886c-bd3bb5717d6b,Priya Parabkar,poor service ....not refunded money,1,0,2026-08-28 15:53:22,4.115.0,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
7d55a1de-f1c0-430e-8c37-d4f50018f883,himanshu joshi,यह सर्विस बहुत खराब है। ऑर्डर तैयार होने में 35 मिनट लगे,1,0,2026-08-28 15:52:31,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
300068ba-2e84-4206-a92b-4152d5cb6940,Kanchan Kumari,very bad dilevery experience because I received my item after swiggy time 🤬😡,1,0,2026-08-28 15:49:28,4.115.1,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
e55b1d10-7790-4ecc-b030-e9a2a7a3f1f0,Sulekha Singh,very bad app bhai app log v is app sa order mat kara q kai ye time bara bhara ka 1 ye 1.5 ghanta ka time leta hai,1,0,2026-08-28 15:44:16,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
787f0f41-edf6-427e-8463-b4b538fc55ab,Sudheesh Kumar Kattumannil,"Extremely poor service and absolutely unacceptable delay! I ordered food from Swiggy with an estimated delivery time of 40 minutes. Instead of 40 minutes, I had to wait 90 minutes for my order — a shocking 50-minute delay. What is the point of showing an estimated delivery time if Swiggy cannot come anywhere close to it? A delay of 5–10 minutes may be understandable, but making a customer wait an additional 50 minutes is simply unacceptable.",1,1,2026-08-28 15:39:44,4.115.1,delivery_problem,rule_based_v2,1,Delivery delays attributed to slow/unavailable delivery partners
c538fe65-9457-47c0-90bc-6a1849da7946,Mahesh Kunchi,third class services provided by swiggy,1,0,2026-08-28 15:34:42,,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
83a90f77-20a1-4c3f-83cd-0c62b739dfa4,Nikki,waste app it didn't give good service,1,0,2026-08-28 15:19:35,4.113.4,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
90eb5beb-1d70-4276-99af-ad8ba11376f3,Neelam Patwal,not taking apply coupon,2,0,2026-08-28 15:07:38,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
36e588d9-02d0-4ec2-a585-a2f2c80931ef,Balaji Vangipuram,these days delivery is getting delayed,4,0,2026-08-28 15:03:31,4.115.1,delivery_problem,rule_based_v2,1,Delivery delays attributed to slow/unavailable delivery partners
4e8f40d6-f0da-4e1e-9a0c-6e42477c8d08,mahendra bari,too much expensive if we compare with other app. today I order veg Manchurian dry from tatva hotel with amount 348 Rs. same food cost at same hotel was 248 at zomato. it is my mistake that I trust Swiggy. henceforth will not use Swiggy.,1,9,2026-08-28 15:01:33,4.115.1,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
fdbf8ada-3618-421d-b649-3ccfd3a72562,Maha Lakshmi,timing is not updated properly,1,0,2026-08-28 14:39:27,4.99.0,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
90a36dea-d3d7-4292-a32d-7156d47b1139,Seemansh raj,"the shown rates are different when going with payments, they are hiked",2,0,2026-08-28 14:38:41,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
ae782993-b14e-4f40-9d6e-1a3a619b8fdf,Jayanti Dhar,I'm not a user but if a restaurant or any place is closed then why are you not showing? i checked it on my phone and then I got it that the restaurant was closed that's why I hate it,2,0,2026-08-28 14:24:52,,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
bf0aa925-1599-4a1d-a40d-09bd40cd3f65,Sathya Moorthy,why pay on delivery is not available????,2,0,2026-08-28 14:23:24,4.115.1,delivery_problem,rule_based_v2,1,Delivery delays attributed to slow/unavailable delivery partners
409586ee-c3db-4719-8f22-daec7aa0f071,Siddharth Acharya,delivery partners can't find out the location,1,0,2026-08-28 14:22:25,4.113.1,delivery_problem,rule_based_v2,1,Delivery delays attributed to slow/unavailable delivery partners
2ef87a2d-0c3b-43ce-a5e5-ba2c4cc04910,Narayan Vandan,"instamart all items are always out of stock, what is the point of keeping an empty store. foolish like hell. wastey time to even seach kn this app.",1,0,2026-08-28 14:08:13,4.80.2,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
432cc592-dd08-4ac2-a491-78c848e8cbb1,Shubh Pandey,for 0.6 km they are charging about 50 rupees 👾,1,0,2026-08-28 14:07:55,,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
27a08d36-dbf9-4046-8aed-dd537c749e3d,Khushi Yadav,free cash not apply on food cart,1,0,2026-08-28 14:04:02,,delivery_problem,rule_based_v2,3,"Order cancellation friction (no cancel option, payment method issues)"
19c9a549-8bbf-41c0-98e5-5c7a043923e7,Leffi L George,"they are not at all responsible especially the instamart, yesterday i ordered fruits and it is spoilt when i asked for help they are not even connecting us with the customer care, they are simply ignoring",1,0,2026-08-28 13:53:26,4.115.1,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
b185fc5b-45dd-493e-836f-03dee2821e4f,ANIL BODA,"Hi to Swiggy And Toing I have a issue and Suggestion for you Today I have ordered food Some Resturant From Toing App I Placed order of Quantity 2 But I received only 1 quantity inthe package same i told to delivery partner he simply replied that Call support or Resturant they Refund you And the Payment for this order is prepaid,i connected with App support and Connected with Restaurant but no use I'll give suggestions please check it I'm unable to continue the words limit ended",1,0,2026-08-28 13:52:20,4.114.2,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
f589ac98-127b-4241-931f-8ba7a52afe0e,Dhiren Singh Kunwar,they do not care about customer complaints. usless platform,1,0,2026-08-28 13:50:46,,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
8f3ff73c-645a-4927-b3ac-f6d731ed9d15,AASTHA Thakur,the quality of food was bad it gave foul smell and may be it was stale food 🍛. so I don't recommend this app for order,1,0,2026-08-28 13:39:30,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
0d919a8c-b7da-4969-8c16-1cd1205ff703,Susmita Bhattasali,worst food delivery app ever. Their coordination towards their customer is hell worst. the support team dont give any proper help. very rude. no solution for any problem. third class food app,1,0,2026-08-28 13:37:22,4.115.1,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
dcfca760-b741-4882-b3fb-fb80dcd9dc2c,Nitin Sharma,pathetic..no visibility or accountability,1,0,2026-08-28 13:37:12,4.114.2,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
d4b704a7-06b3-4c2f-9be8-8b6944e78ccf,Yogitha S,to long to deliver the order,2,0,2026-08-28 13:28:38,4.115.1,delivery_problem,rule_based_v2,4,Restaurant/delivery network unable to fulfill orders on time
4aff0d23-e87f-4eba-808b-e5973d12665c,jayanth vellal,"Order was accepted and payment was collected, but later cancelled due to items being out of stock. This seems to be happening frequently, and the chat support was unhelpful in resolving the issue or addressing the inconvenience caused. chat assist by Sufi",1,0,2026-08-28 13:19:00,,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
642bcc77-ccf9-4d7d-a487-8b8682d2d245,shivansh soni,very wrost service by Swiggy in a whole day why swiggy my two orders are cancelled in one order more than 1 hour dealy...very worst,1,0,2026-08-28 13:03:00,4.115.0,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
39c85f8a-16b5-488e-a7c8-42b59a7f94d2,Praveen Tiwary,"Worst Experience. I ordered sweets from Haldiram's using Swiggy. The order was delivered in 2.5 hrs and that too completely wrong order in terms of wrong item as well as lower quantity was delivered. Swiggy's response to my complaint is this: ""While we are unable to process any refund for this order, we do suggest that you rate the restaurant on the app based on your experience to help them improve."" Swiggy's partner picked up the order without verification and still no resolution. Pathetic.",1,1,2026-08-28 12:51:06,4.115.1,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
eb045ee3-4ed7-46fe-b7aa-273d81d9840b,Aryan Sadabad,bahut late service hai,1,0,2026-08-28 12:42:46,4.115.1,delivery_problem,rule_based_v2,5,Late delivery — order arrives significantly past promised time
1eeb089c-f32d-43d0-9849-70451771e519,Renu Sambharwal,taking too time in reciving order almost 1.5hr,1,0,2026-08-28 12:22:54,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
25c938a4-47bc-4212-aced-4cd1553a156b,DEEP KUMAR,they just fooled for a cashback offer which never comes......fraud company,1,0,2026-08-28 12:16:37,,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
c37a2036-06fb-40bc-b539-69b3c815025a,Swasti,my first order was find but the second was off the charts i got zero refund after my order was canceled BY the delivery person who was by the way right nezt to my coloney did not even bother calling,1,0,2026-08-28 11:40:55,,delivery_problem,rule_based_v2,1,Delivery delays attributed to slow/unavailable delivery partners
ca940b26-3b80-4cf1-a380-3ab54a0cf075,CHANDRA MOHAN BAGARIA,recent experiences have been very bad like delayed food deliveries which led to wastage of food,3,0,2026-08-28 11:32:06,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
bc86df39-8cd2-45c0-b8d5-9ec6358ef816,Ali Khan,galat laguge use kar raha hi delevery bala,1,0,2026-08-28 11:21:08,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
5cceff10-bdec-4449-92b6-b8077947f489,Poonam ji insurance advisor,in insta my order was missing but before my query solve they give me 48yrs and closed the conversation without customer query solve or without customer permission how you closed the conversation,1,0,2026-08-28 11:02:19,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
6dfc32d7-61ee-421e-9afb-eb4248da39c9,arijit maji,Paytm cashback coupons are useless,1,0,2026-08-28 10:55:25,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
a590fbe7-a716-4d33-8fbe-49832bce32f1,Neeraj Kumar,"The ""Buy 1 Get 1 Free"" offer is a total scam.",1,0,2026-08-28 10:35:43,4.115.1,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
f1732a04-d2b9-440e-9468-51dfee5935db,Nitish Nitish bsdk,bhai tum apni delivery jaldi bhej diya kro kya pata saamne wala kis musibtt me ho,1,0,2026-08-28 10:32:04,4.115.1,delivery_problem,rule_based_v2,1,Delivery delays attributed to slow/unavailable delivery partners
29efaf0c-e625-43b4-8b64-7632c3c52699,vimal velmurugan,You guys are collecting handling fee extra but some of the products like ice cream and milk packed items and all delivered by broken or leakages. Delivery Men's are rude,2,0,2026-08-28 10:01:41,4.115.1,delivery_problem,rule_based_v2,1,Delivery delays attributed to slow/unavailable delivery partners
05c1439d-270a-4a63-a14c-16ce3c8893af,Natasha,"i recently placed an order of 600+ from an outlet. after a delay of over 30mins, I didnt receive 8*tandoori butter roti which cost me 128 rs. when I tried reaching out to cust care , they gave bot replies and didnt assign me an agent to talk to. next day, they just sent me email giving fake assurance and they won't be ""able to"" compensate ""for this instance"" when same thing has happened to me numerous times before, never coming back to this trash app again, this is literally daylight robbery!",1,0,2026-08-28 09:54:52,,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
f6abbace-8ee3-4f61-b9bb-7d64c57a3e8b,nani prem,friends vedi e rakhi ki enno offers pettinattu buildup chesadu adi antha fake money full ga cut avthunavani okasari payment chesemudu vhusukondi edi fake ......,1,0,2026-08-28 09:49:31,,delivery_problem,rule_based_v2,0,General order quality issues / no resolution offered
a3b38767-39ee-40d4-b575-1d344ff77233,Sruthy Karthika,bad app the food is not get on time 1 hour late very bad,1,0,2026-08-28 09:47:30,,delivery_problem,rule_based_v2,5,Late delivery — order arrives significantly past promised time
5d28d2f8-aef2-4c8a-8224-9aeec0cbc19b,Shivanshu Rana,horrible customer care support. Received wrong order and there is no resolution. no refund,1,0,2026-08-28 09:30:33,,delivery_problem,rule_based_v2,2,Wrong or incomplete item delivered
